per_idx	cat_idx	dt_idx	et_idx	geo_idx	is_adj	val
39	4	1	0	2	1	252
39	4	1	0	3	1	284
39	4	1	0	4	1	536
39	4	1	0	5	1	371
39	4	2	0	1	1	979
39	5	1	0	1	0	116.2
39	5	1	0	2	0	16.9
39	5	1	0	3	0	18.3
39	5	1	0	4	0	49.4
39	5	1	0	5	0	31.7
39	5	2	0	1	0	79.9
40	1	1	0	1	1	1235
40	1	1	0	2	1	290
40	1	1	0	3	1	236
40	1	1	0	4	1	327
40	1	1	0	5	1	382
40	1	2	0	1	1	746
40	1	3	0	1	1	406
40	2	1	0	1	0	120.8
40	2	1	0	2	0	30.2
40	2	1	0	3	0	24.8
40	2	1	0	4	0	30.7
40	2	1	0	5	0	35.1
40	2	2	0	1	0	75.2
40	2	3	0	1	0	37.5
40	4	1	0	1	1	1524
40	4	1	0	2	1	280
40	4	1	0	3	1	326
40	4	1	0	4	1	515
40	4	1	0	5	1	403
40	4	2	0	1	1	1027
40	5	1	0	1	0	147.8
40	5	1	0	2	0	29.4
40	5	1	0	3	0	34.4
40	5	1	0	4	0	46.7
40	5	1	0	5	0	37.2
40	5	2	0	1	0	101.2
41	1	1	0	1	1	1142
41	1	1	0	2	1	220
41	1	1	0	3	1	238
41	1	1	0	4	1	341
41	1	1	0	5	1	343
41	1	2	0	1	1	710
41	1	3	0	1	1	336
41	2	1	0	1	0	117.5
41	2	1	0	2	0	23.7
41	2	1	0	3	0	26.8
41	2	1	0	4	0	33.1
41	2	1	0	5	0	34
41	2	2	0	1	0	75.2
41	2	3	0	1	0	33
41	4	1	0	1	1	1483
41	4	1	0	2	1	284
41	4	1	0	3	1	289
41	4	1	0	4	1	518
41	4	1	0	5	1	392
41	4	2	0	1	1	1032
41	5	1	0	1	0	155.2
41	5	1	0	2	0	32.5
41	5	1	0	3	0	34.1
41	5	1	0	4	0	51.2
41	5	1	0	5	0	37.4
41	5	2	0	1	0	108
42	1	1	0	1	1	1154
42	1	1	0	2	1	233
42	1	1	0	3	1	241
42	1	1	0	4	1	329
42	1	1	0	5	1	351
42	1	2	0	1	1	704
42	1	3	0	1	1	371
42	2	1	0	1	0	107
42	2	1	0	2	0	21.7
42	2	1	0	3	0	25.6
42	2	1	0	4	0	28.7
42	2	1	0	5	0	31
42	2	2	0	1	0	67.8
42	2	3	0	1	0	32.3
42	4	1	0	1	1	1404
42	4	1	0	2	1	272
42	4	1	0	3	1	260
42	4	1	0	4	1	517
42	4	1	0	5	1	355
42	4	2	0	1	1	951
42	5	1	0	1	0	136.8
42	5	1	0	2	0	30.5
42	5	1	0	3	0	29.3
42	5	1	0	4	0	45.9
42	5	1	0	5	0	31.1
42	5	2	0	1	0	95.9
43	1	1	0	1	1	1189
43	1	1	0	2	1	226
43	1	1	0	3	1	251
43	1	1	0	4	1	346
43	1	1	0	5	1	366
43	1	2	0	1	1	717
43	1	3	0	1	1	380
43	2	1	0	1	0	105.8
43	2	1	0	2	0	20.2
43	2	1	0	3	0	24.2
43	2	1	0	4	0	30.3
43	2	1	0	5	0	31.2
43	2	2	0	1	0	66.8
43	2	3	0	1	0	31.7
43	4	1	0	1	1	1450
43	4	1	0	2	1	262
43	4	1	0	3	1	284
43	4	1	0	4	1	520
43	4	1	0	5	1	384
43	4	2	0	1	1	983
43	5	1	0	1	0	136.5
43	5	1	0	2	0	25.3
43	5	1	0	3	0	28.9
43	5	1	0	4	0	48.2
43	5	1	0	5	0	34.2
43	5	2	0	1	0	94.9
44	1	1	0	1	1	1200
44	1	1	0	2	1	228
44	1	1	0	3	1	233
44	1	1	0	4	1	359
44	1	1	0	5	1	380
44	1	2	0	1	1	725
44	1	3	0	1	1	391
44	2	1	0	1	0	111
44	2	1	0	2	0	21.9
44	2	1	0	3	0	22.5
44	2	1	0	4	0	32.3
44	2	1	0	5	0	34.3
44	2	2	0	1	0	68.8
44	2	3	0	1	0	35.1
44	4	1	0	1	1	1517
44	4	1	0	2	1	272
44	4	1	0	3	1	308
44	4	1	0	4	1	539
44	4	1	0	5	1	398
44	4	2	0	1	1	1053
44	5	1	0	1	0	147.7
44	5	1	0	2	0	28.3
44	5	1	0	3	0	34
44	5	1	0	4	0	51.1
44	5	1	0	5	0	34.3
44	5	2	0	1	0	101.7
45	1	1	0	1	1	1223
45	1	1	0	2	1	222
45	1	1	0	3	1	258
45	1	1	0	4	1	355
45	1	1	0	5	1	388
45	1	2	0	1	1	718
45	1	3	0	1	1	417
45	2	1	0	1	0	95.2
45	2	1	0	2	0	17.9
45	2	1	0	3	0	21.8
45	2	1	0	4	0	27.8
45	2	1	0	5	0	27.8
45	2	2	0	1	0	57.5
45	2	3	0	1	0	31.1
45	4	1	0	1	1	1324
45	4	1	0	2	1	223
45	4	1	0	3	1	248
45	4	1	0	4	1	469
45	4	1	0	5	1	384
45	4	2	0	1	1	866
45	5	1	0	1	0	114.3
45	5	1	0	2	0	21.5
45	5	1	0	3	0	23.5
45	5	1	0	4	0	38.6
45	5	1	0	5	0	30.8
45	5	2	0	1	0	75.7
46	1	1	0	1	1	1181
46	1	1	0	2	1	241
46	1	1	0	3	1	234
46	1	1	0	4	1	347
46	1	1	0	5	1	359
46	1	2	0	1	1	690
46	1	3	0	1	1	405
46	2	1	0	1	0	107.6
46	2	1	0	2	0	23.1
46	2	1	0	3	0	22.5
46	2	1	0	4	0	30.8
46	2	1	0	5	0	31.1
46	2	2	0	1	0	62.9
46	2	3	0	1	0	36.8
46	4	1	0	1	1	1533
46	4	1	0	2	1	229
46	4	1	0	3	1	305
46	4	1	0	4	1	629
46	4	1	0	5	1	370
46	4	2	0	1	1	990
46	5	1	0	1	0	135.2
46	5	1	0	2	0	20
46	5	1	0	3	0	29.3
46	5	1	0	4	0	53.7
46	5	1	0	5	0	32.2
46	5	2	0	1	0	92
47	1	1	0	1	1	1236
47	1	1	0	2	1	242
47	1	1	0	3	1	233
47	1	1	0	4	1	364
47	1	1	0	5	1	397
47	1	2	0	1	1	700
47	1	3	0	1	1	441
47	2	1	0	1	0	94.5
47	2	1	0	2	0	20.6
47	2	1	0	3	0	17.8
47	2	1	0	4	0	27.6
47	2	1	0	5	0	28.5
47	2	2	0	1	0	51.1
47	2	3	0	1	0	36.3
47	4	1	0	1	1	1622
47	4	1	0	2	1	256
47	4	1	0	3	1	344
47	4	1	0	4	1	580
47	4	1	0	5	1	442
47	4	2	0	1	1	1080
47	5	1	0	1	0	120.9
47	5	1	0	2	0	19.4
47	5	1	0	3	0	24.6
47	5	1	0	4	0	43.7
47	5	1	0	5	0	33.2
47	5	2	0	1	0	78.5
48	1	1	0	1	1	1236
48	1	1	0	2	1	231
48	1	1	0	3	1	249
48	1	1	0	4	1	346
48	1	1	0	5	1	410
48	1	2	0	1	1	702
48	1	3	0	1	1	428
48	2	1	0	1	0	78
48	2	1	0	2	0	16.6
48	2	1	0	3	0	12.5
48	2	1	0	4	0	21.3
48	2	1	0	5	0	27.6
48	2	2	0	1	0	38.3
48	2	3	0	1	0	32.4
48	4	1	0	1	1	1564
48	4	1	0	2	1	331
48	4	1	0	3	1	283
48	4	1	0	4	1	570
48	4	1	0	5	1	380
48	4	2	0	1	1	998
48	5	1	0	1	0	93.9
48	5	1	0	2	0	19.4
48	5	1	0	3	0	13.4
48	5	1	0	4	0	35.2
48	5	1	0	5	0	25.9
48	5	2	0	1	0	55.9
49	1	1	0	1	1	1248
49	1	1	0	2	1	245
49	1	1	0	3	1	201
49	1	1	0	4	1	370
49	1	1	0	5	1	432
49	1	2	0	1	1	695
49	1	3	0	1	1	449
49	2	1	0	1	0	84.4
49	2	1	0	2	0	11.8
49	2	1	0	3	0	9.5
49	2	1	0	4	0	28.2
49	2	1	0	5	0	35
49	2	2	0	1	0	43.3
49	2	3	0	1	0	33
49	4	1	0	1	1	1244
49	4	1	0	2	1	158
49	4	1	0	3	1	156
49	4	1	0	4	1	502
49	4	1	0	5	1	428
49	4	2	0	1	1	810
49	5	1	0	1	0	79
49	5	1	0	2	0	6.5
49	5	1	0	3	0	6.2
49	5	1	0	4	0	32.9
49	5	1	0	5	0	33.4
49	5	2	0	1	0	45
50	1	1	0	1	1	1212
50	1	1	0	2	1	233
50	1	1	0	3	1	193
50	1	1	0	4	1	375
50	1	1	0	5	1	411
50	1	2	0	1	1	699
50	1	3	0	1	1	410
50	2	1	0	1	0	78.7
50	2	1	0	2	0	11.6
50	2	1	0	3	0	9
50	2	1	0	4	0	26.8
50	2	1	0	5	0	31.2
50	2	2	0	1	0	43.4
50	2	3	0	1	0	28.2
50	4	1	0	1	1	1456
50	4	1	0	2	1	227
50	4	1	0	3	1	269
50	4	1	0	4	1	523
50	4	1	0	5	1	437
50	4	2	0	1	1	977
50	5	1	0	1	0	89.6
50	5	1	0	2	0	9.3
50	5	1	0	3	0	9.8
50	5	1	0	4	0	37.4
50	5	1	0	5	0	33.2
50	5	2	0	1	0	53.4
51	1	1	0	1	1	1258
51	1	1	0	2	1	230
51	1	1	0	3	1	251
51	1	1	0	4	1	361
51	1	1	0	5	1	416
51	1	2	0	1	1	738
51	1	3	0	1	1	404
51	2	1	0	1	0	108.8
51	2	1	0	2	0	18.5
51	2	1	0	3	0	20.4
51	2	1	0	4	0	32.6
51	2	1	0	5	0	37.2
51	2	2	0	1	0	63.8
51	2	3	0	1	0	33.6
51	4	1	0	1	1	1534
51	4	1	0	2	1	244
51	4	1	0	3	1	271
51	4	1	0	4	1	610
51	4	1	0	5	1	409
51	4	2	0	1	1	962
51	5	1	0	1	0	124.8
51	5	1	0	2	0	16
51	5	1	0	3	0	17.3
51	5	1	0	4	0	56.8
51	5	1	0	5	0	34.8
51	5	2	0	1	0	79.8
52	1	1	0	1	1	1288
52	1	1	0	2	1	230
52	1	1	0	3	1	285
52	1	1	0	4	1	382
52	1	1	0	5	1	391
52	1	2	0	1	1	777
52	1	3	0	1	1	407
52	2	1	0	1	0	131.5
52	2	1	0	2	0	25.2
52	2	1	0	3	0	30.9
52	2	1	0	4	0	37.5
52	2	1	0	5	0	37.8
52	2	2	0	1	0	82.1
52	2	3	0	1	0	38.6
52	4	1	0	1	1	1689
52	4	1	0	2	1	328
52	4	1	0	3	1	342
52	4	1	0	4	1	586
52	4	1	0	5	1	433
52	4	2	0	1	1	1096
52	5	1	0	1	0	164.2
52	5	1	0	2	0	34.9
52	5	1	0	3	0	36.6
52	5	1	0	4	0	52.7
52	5	1	0	5	0	40
52	5	2	0	1	0	110.1
53	1	1	0	1	1	1350
53	1	1	0	2	1	247
53	1	1	0	3	1	270
53	1	1	0	4	1	406
53	1	1	0	5	1	427
53	1	2	0	1	1	740
53	1	3	0	1	1	493
53	2	1	0	1	0	138.7
53	2	1	0	2	0	26.1
53	2	1	0	3	0	30.5
53	2	1	0	4	0	39.2
53	2	1	0	5	0	42.9
53	2	2	0	1	0	78.8
53	2	3	0	1	0	48.7
53	4	1	0	1	1	1641
53	4	1	0	2	1	262
53	4	1	0	3	1	356
53	4	1	0	4	1	571
53	4	1	0	5	1	452
53	4	2	0	1	1	1071
53	5	1	0	1	0	172.7
53	5	1	0	2	0	30.4
53	5	1	0	3	0	42.7
53	5	1	0	4	0	56.4
53	5	1	0	5	0	43.2
53	5	2	0	1	0	112.5
54	1	1	0	1	1	1345
54	1	1	0	2	1	213
54	1	1	0	3	1	285
54	1	1	0	4	1	399
54	1	1	0	5	1	448
54	1	2	0	1	1	771
54	1	3	0	1	1	431
54	2	1	0	1	0	118.7
54	2	1	0	2	0	19.7
54	2	1	0	3	0	28.5
54	2	1	0	4	0	33.2
54	2	1	0	5	0	37.2
54	2	2	0	1	0	71
54	2	3	0	1	0	35.9
54	4	1	0	1	1	1588
54	4	1	0	2	1	235
54	4	1	0	3	1	340
54	4	1	0	4	1	574
54	4	1	0	5	1	439
54	4	2	0	1	1	1007
54	5	1	0	1	0	154.2
54	5	1	0	2	0	26.5
54	5	1	0	3	0	38.4
54	5	1	0	4	0	51
54	5	1	0	5	0	38.4
54	5	2	0	1	0	101.7
55	1	1	0	1	1	1321
55	1	1	0	2	1	226
55	1	1	0	3	1	268
55	1	1	0	4	1	409
55	1	1	0	5	1	418
55	1	2	0	1	1	752
55	1	3	0	1	1	443
55	2	1	0	1	0	121.9
55	2	1	0	2	0	20.9
55	2	1	0	3	0	26.9
55	2	1	0	4	0	37.1
55	2	1	0	5	0	37
55	2	2	0	1	0	72.8
55	2	3	0	1	0	38.7
55	4	1	0	1	1	1614
55	4	1	0	2	1	241
55	4	1	0	3	1	316
55	4	1	0	4	1	619
55	4	1	0	5	1	438
55	4	2	0	1	1	1031
55	5	1	0	1	0	151.3
55	5	1	0	2	0	23.3
55	5	1	0	3	0	31.7
55	5	1	0	4	0	57.4
55	5	1	0	5	0	38.9
55	5	2	0	1	0	99
56	1	1	0	1	1	1310
56	1	1	0	2	1	224
56	1	1	0	3	1	277
56	1	1	0	4	1	392
56	1	1	0	5	1	417
56	1	2	0	1	1	756
56	1	3	0	1	1	447
56	2	1	0	1	0	115
56	2	1	0	2	0	20.5
56	2	1	0	3	0	25.4
56	2	1	0	4	0	33.5
56	2	1	0	5	0	35.6
56	2	2	0	1	0	68.1
56	2	3	0	1	0	38.1
56	4	1	0	1	1	1639
56	4	1	0	2	1	275
56	4	1	0	3	1	349
56	4	1	0	4	1	595
56	4	1	0	5	1	420
56	4	2	0	1	1	1056
56	4	3	0	1	1	476
56	5	1	0	1	0	144
56	5	1	0	2	0	26.1
56	5	1	0	3	0	32.6
56	5	1	0	4	0	50.4
56	5	1	0	5	0	34.9
56	5	2	0	1	0	98.2
56	5	3	0	1	0	37.4
57	1	1	0	1	1	1413
57	1	1	0	2	1	268
57	1	1	0	3	1	274
57	1	1	0	4	1	428
57	1	1	0	5	1	443
57	1	2	0	1	1	784
57	1	3	0	1	1	497
57	2	1	0	1	0	114.7
57	2	1	0	2	0	22.4
57	2	1	0	3	0	24.3
57	2	1	0	4	0	34.6
57	2	1	0	5	0	33.4
57	2	2	0	1	0	65.4
57	2	3	0	1	0	39
57	4	1	0	1	1	1763
57	4	1	0	2	1	269
57	4	1	0	3	1	362
57	4	1	0	4	1	693
57	4	1	0	5	1	439
57	4	2	0	1	1	1106
57	4	3	0	1	1	524
57	5	1	0	1	0	143.7
57	5	1	0	2	0	22.8
57	5	1	0	3	0	32.2
57	5	1	0	4	0	55.4
57	5	1	0	5	0	33.3
57	5	2	0	1	0	91.7
57	5	3	0	1	0	42.3
58	1	1	0	1	1	1414
58	1	1	0	2	1	261
58	1	1	0	3	1	281
58	1	1	0	4	1	425
58	1	1	0	5	1	447
58	1	2	0	1	1	771
58	1	3	0	1	1	511
58	2	1	0	1	0	127.8
58	2	1	0	2	0	24.8
58	2	1	0	3	0	26.9
58	2	1	0	4	0	37.7
58	2	1	0	5	0	38.3
58	2	2	0	1	0	69.7
58	2	3	0	1	0	46.4
58	4	1	0	1	1	1779
58	4	1	0	2	1	291
58	4	1	0	3	1	385
58	4	1	0	4	1	662
58	4	1	0	5	1	441
58	4	2	0	1	1	1088
58	4	3	0	1	1	555
58	5	1	0	1	0	165.3
58	5	1	0	2	0	30.3
58	5	1	0	3	0	38
58	5	1	0	4	0	58.3
58	5	1	0	5	0	38.7
58	5	2	0	1	0	98.2
58	5	3	0	1	0	54.6
59	1	1	0	1	1	1357
59	1	1	0	2	1	235
59	1	1	0	3	1	299
59	1	1	0	4	1	422
59	1	1	0	5	1	401
59	1	2	0	1	1	735
59	1	3	0	1	1	496
59	2	1	0	1	0	98.6
59	2	1	0	2	0	18.8
59	2	1	0	3	0	22
59	2	1	0	4	0	30.4
59	2	1	0	5	0	27.4
59	2	2	0	1	0	51
59	2	3	0	1	0	38.4
59	4	1	0	1	1	1622
59	4	1	0	2	1	254
59	4	1	0	3	1	348
59	4	1	0	4	1	597
59	4	1	0	5	1	422
59	4	2	0	1	1	1032
59	4	3	0	1	1	458
59	5	1	0	1	0	119.3
59	5	1	0	2	0	22.3
59	5	1	0	3	0	25.7
59	5	1	0	4	0	43.5
59	5	1	0	5	0	27.8
59	5	2	0	1	0	74
59	5	3	0	1	0	34.6
60	1	1	0	1	1	1423
60	1	1	0	2	1	243
60	1	1	0	3	1	274
60	1	1	0	4	1	476
60	1	1	0	5	1	430
60	1	2	0	1	1	714
60	1	3	0	1	1	594
60	2	1	0	1	0	96.1
60	2	1	0	2	0	19.1
60	2	1	0	3	0	14.5
60	2	1	0	4	0	32.2
60	2	1	0	5	0	30.3
60	2	2	0	1	0	40.8
60	2	3	0	1	0	47
60	4	1	0	1	1	1491
60	4	1	0	2	1	221
60	4	1	0	3	1	297
60	4	1	0	4	1	514
60	4	1	0	5	1	459
60	4	2	0	1	1	852
60	4	3	0	1	1	510
60	5	1	0	1	0	95
60	5	1	0	2	0	12.6
60	5	1	0	3	0	18
60	5	1	0	4	0	34
60	5	1	0	5	0	30.3
60	5	2	0	1	0	48.8
60	5	3	0	1	0	37.5
61	1	1	0	1	1	1296
61	1	1	0	2	1	198
61	1	1	0	3	1	298
61	1	1	0	4	1	401
61	1	1	0	5	1	399
61	1	2	0	1	1	708
61	1	3	0	1	1	474
61	2	1	0	1	0	86.4
61	2	1	0	2	0	9.6
61	2	1	0	3	0	14.2
61	2	1	0	4	0	30.6
61	2	1	0	5	0	32
61	2	2	0	1	0	42.7
61	2	3	0	1	0	34.8
61	4	1	0	1	1	1603
61	4	1	0	2	1	233
61	4	1	0	3	1	358
61	4	1	0	4	1	584
61	4	1	0	5	1	428
61	4	2	0	1	1	1023
61	4	3	0	1	1	441
61	5	1	0	1	0	97.9
61	5	1	0	2	0	9.1
61	5	1	0	3	0	13.2
61	5	1	0	4	0	40.6
61	5	1	0	5	0	34.9
61	5	2	0	1	0	58
61	5	2	0	2	0	4.3
61	5	2	0	3	0	8.3
61	5	2	0	4	0	29.9
61	5	2	0	5	0	15.5
61	5	3	0	1	0	30.7
62	1	1	0	1	1	1442
62	1	1	0	2	1	269
62	1	1	0	3	1	343
62	1	1	0	4	1	405
62	1	1	0	5	1	425
62	1	2	0	1	1	820
62	1	3	0	1	1	491
62	2	1	0	1	0	90.9
62	2	1	0	2	0	12.8
62	2	1	0	3	0	16.2
62	2	1	0	4	0	29.4
62	2	1	0	5	0	32.5
62	2	2	0	1	0	48.5
62	2	3	0	1	0	33.5
62	4	1	0	1	1	1820
62	4	1	0	2	1	249
62	4	1	0	3	1	491
62	4	1	0	4	1	650
62	4	1	0	5	1	431
62	4	2	0	1	1	1162
62	4	3	0	1	1	481
62	5	1	0	1	0	101.3
62	5	1	0	2	0	8.6
62	5	1	0	3	0	19.1
62	5	1	0	4	0	42.7
62	5	1	0	5	0	30.8
62	5	2	0	1	0	62.4
62	5	2	0	2	0	4.1
62	5	2	0	3	0	11.6
62	5	2	0	4	0	33.4
62	5	2	0	5	0	13.4
62	5	3	0	1	0	28.3
63	1	1	0	1	1	1313
63	1	1	0	2	1	262
63	1	1	0	3	1	297
63	1	1	0	4	1	398
63	1	1	0	5	1	356
63	1	2	0	1	1	737
63	1	3	0	1	1	477
63	2	1	0	1	0	119.2
63	2	1	0	2	0	22.6
63	2	1	0	3	0	25.6
63	2	1	0	4	0	37.8
63	2	1	0	5	0	33.2
63	2	2	0	1	0	67.6
63	2	3	0	1	0	41.6
63	4	1	0	1	1	1517
63	4	1	0	2	1	245
63	4	1	0	3	1	329
63	4	1	0	4	1	580
63	4	1	0	5	1	363
63	4	2	0	1	1	931
63	4	3	0	1	1	466
63	5	1	0	1	0	129.1
63	5	1	0	2	0	17.3
63	5	1	0	3	0	24.2
63	5	1	0	4	0	55
63	5	1	0	5	0	32.7
63	5	2	0	1	0	82.2
63	5	2	0	2	0	11.3
63	5	2	0	3	0	16.8
63	5	2	0	4	0	37.6
63	5	2	0	5	0	16.5
63	5	3	0	1	0	37.2
64	1	1	0	1	1	1264
64	1	1	0	2	1	232
64	1	1	0	3	1	264
64	1	1	0	4	1	398
64	1	1	0	5	1	370
64	1	2	0	1	1	688
64	1	3	0	1	1	477
64	2	1	0	1	0	128.8
64	2	1	0	2	0	25.2
64	2	1	0	3	0	28.9
64	2	1	0	4	0	38.7
64	2	1	0	5	0	36.1
64	2	2	0	1	0	73.1
64	2	3	0	1	0	45.7
64	4	1	0	1	1	1448
64	4	1	0	2	1	217
64	4	1	0	3	1	297
64	4	1	0	4	1	566
64	4	1	0	5	1	368
64	4	2	0	1	1	901
64	4	3	0	1	1	442
64	5	1	0	1	0	147.1
64	5	1	0	2	0	24.6
64	5	1	0	3	0	33
64	5	1	0	4	0	53.7
64	5	1	0	5	0	35.9
64	5	2	0	1	0	94.9
64	5	2	0	2	0	14.7
64	5	2	0	3	0	23.9
64	5	2	0	4	0	38.5
64	5	2	0	5	0	17.8
64	5	3	0	1	0	42.1
65	1	1	0	1	1	1299
65	1	1	0	2	1	244
65	1	1	0	3	1	279
65	1	1	0	4	1	399
65	1	1	0	5	1	377
65	1	2	0	1	1	727
65	1	3	0	1	1	468
65	2	1	0	1	0	122.9
65	2	1	0	2	0	23.4
65	2	1	0	3	0	28.7
65	2	1	0	4	0	35.8
65	2	1	0	5	0	35
65	2	2	0	1	0	70.9
65	2	3	0	1	0	42.9
65	4	1	0	1	1	1467
65	4	1	0	2	1	267
65	4	1	0	3	1	334
65	4	1	0	4	1	561
65	4	1	0	5	1	305
65	4	2	0	1	1	947
65	4	3	0	1	1	439
65	5	1	0	1	0	152.8
65	5	1	0	2	0	29.1
65	5	1	0	3	0	37.9
65	5	1	0	4	0	54.8
65	5	1	0	5	0	31.1
65	5	2	0	1	0	98.2
65	5	2	0	2	0	18.8
65	5	2	0	3	0	24.6
65	5	2	0	4	0	38.7
65	5	2	0	5	0	16.1
65	5	3	0	1	0	46.3
66	1	1	0	1	1	1280
66	1	1	0	2	1	264
66	1	1	0	3	1	269
66	1	1	0	4	1	391
66	1	1	0	5	1	356
66	1	2	0	1	1	710
66	1	3	0	1	1	467
66	2	1	0	1	0	124.8
66	2	1	0	2	0	26.8
66	2	1	0	3	0	29.2
66	2	1	0	4	0	36.2
66	2	1	0	5	0	32.5
66	2	2	0	1	0	72.3
66	2	3	0	1	0	43
66	4	1	0	1	1	1550
66	4	1	0	2	1	262
66	4	1	0	3	1	343
66	4	1	0	4	1	583
66	4	1	0	5	1	361
66	4	2	0	1	1	981
66	4	3	0	1	1	457
66	5	1	0	1	0	157.2
66	5	1	0	2	0	28.2
66	5	1	0	3	0	40.3
66	5	1	0	4	0	56.4
66	5	1	0	5	0	32.3
66	5	2	0	1	0	100.9
66	5	2	0	2	0	17.9
66	5	2	0	3	0	26.8
66	5	2	0	4	0	40.6
66	5	2	0	5	0	15.5
66	5	3	0	1	0	45
67	1	1	0	1	1	1304
67	1	1	0	2	1	244
67	1	1	0	3	1	276
67	1	1	0	4	1	414
67	1	1	0	5	1	370
67	1	2	0	1	1	709
67	1	3	0	1	1	491
67	2	1	0	1	0	119.5
67	2	1	0	2	0	22.2
67	2	1	0	3	0	27.2
67	2	1	0	4	0	37.3
67	2	1	0	5	0	32.9
67	2	2	0	1	0	68.2
67	2	3	0	1	0	42.5
67	4	1	0	1	1	1562
67	4	1	0	2	1	253
67	4	1	0	3	1	340
67	4	1	0	4	1	568
67	4	1	0	5	1	400
67	4	2	0	1	1	969
67	4	3	0	1	1	482
67	5	1	0	1	0	140.6
67	5	1	0	2	0	24.2
67	5	1	0	3	0	31.7
67	5	1	0	4	0	50.6
67	5	1	0	5	0	34.1
67	5	2	0	1	0	89.9
67	5	2	0	2	0	15.2
67	5	2	0	3	0	21.8
67	5	2	0	4	0	36.3
67	5	2	0	5	0	16.7
67	5	3	0	1	0	40.9
68	1	1	0	1	1	1306
68	1	1	0	2	1	250
68	1	1	0	3	1	295
68	1	1	0	4	1	434
68	1	1	0	5	1	327
68	1	2	0	1	1	714
68	1	3	0	1	1	498
68	2	1	0	1	0	108.4
68	2	1	0	2	0	21.7
68	2	1	0	3	0	25.8
68	2	1	0	4	0	34.5
68	2	1	0	5	0	26.4
68	2	2	0	1	0	61.1
68	2	3	0	1	0	40
68	4	1	0	1	1	1569
68	4	1	0	2	1	264
68	4	1	0	3	1	353
68	4	1	0	4	1	596
68	4	1	0	5	1	356
68	4	2	0	1	1	990
68	4	3	0	1	1	471
68	5	1	0	1	0	138.3
68	5	1	0	2	0	24.7
68	5	1	0	3	0	33.2
68	5	1	0	4	0	50.3
68	5	1	0	5	0	30.1
68	5	2	0	1	0	92
68	5	2	0	2	0	14.4
68	5	2	0	3	0	24.4
68	5	2	0	4	0	37
68	5	2	0	5	0	16.3
68	5	3	0	1	0	37.8
69	1	1	0	1	1	1265
69	1	1	0	2	1	241
69	1	1	0	3	1	299
69	1	1	0	4	1	401
69	1	1	0	5	1	324
69	1	2	0	1	1	713
69	1	3	0	1	1	460
69	2	1	0	1	0	107.6
69	2	1	0	2	0	21
69	2	1	0	3	0	27.7
69	2	1	0	4	0	33.3
69	2	1	0	5	0	25.6
69	2	2	0	1	0	61.9
69	2	3	0	1	0	38.2
69	4	1	0	1	1	1455
69	4	1	0	2	1	230
69	4	1	0	3	1	328
69	4	1	0	4	1	554
69	4	1	0	5	1	343
69	4	2	0	1	1	957
69	4	3	0	1	1	408
69	5	1	0	1	0	119.8
69	5	1	0	2	0	19.9
69	5	1	0	3	0	29.3
69	5	1	0	4	0	44.5
69	5	1	0	5	0	26.1
69	5	2	0	1	0	79.8
69	5	2	0	2	0	12.1
69	5	2	0	3	0	20.9
69	5	2	0	4	0	32.9
69	5	2	0	5	0	13.9
69	5	3	0	1	0	33.4
70	1	1	0	1	1	1230
70	1	1	0	2	1	223
70	1	1	0	3	1	301
70	1	1	0	4	1	392
70	1	1	0	5	1	314
70	1	2	0	1	1	705
70	1	3	0	1	1	427
70	2	1	0	1	0	106.6
70	2	1	0	2	0	20.2
70	2	1	0	3	0	27.5
70	2	1	0	4	0	33.2
70	2	1	0	5	0	25.7
70	2	2	0	1	0	60.8
70	2	3	0	1	0	37.5
70	4	1	0	1	1	1524
70	4	1	0	2	1	266
70	4	1	0	3	1	373
70	4	1	0	4	1	596
70	4	1	0	5	1	290
70	4	2	0	1	1	996
70	4	3	0	1	1	414
70	5	1	0	1	0	141.2
70	5	1	0	2	0	27.3
70	5	1	0	3	0	36.7
70	5	1	0	4	0	52
70	5	1	0	5	0	25.2
70	5	2	0	1	0	89.4
70	5	2	0	2	0	14.2
70	5	2	0	3	0	22.1
70	5	2	0	4	0	38.4
70	5	2	0	5	0	14.7
70	5	3	0	1	0	41.1
71	1	1	0	1	1	1254
71	1	1	0	2	1	243
71	1	1	0	3	1	295
71	1	1	0	4	1	411
71	1	1	0	5	1	305
71	1	2	0	1	1	731
71	1	3	0	1	1	430
71	2	1	0	1	0	90.6
71	2	1	0	2	0	18.9
71	2	1	0	3	0	21.7
71	2	1	0	4	0	29.3
71	2	1	0	5	0	20.7
71	2	2	0	1	0	50.8
71	2	3	0	1	0	32.9
71	4	1	0	1	1	1486
71	4	1	0	2	1	249
71	4	1	0	3	1	346
71	4	1	0	4	1	546
71	4	1	0	5	1	345
71	4	2	0	1	1	930
71	4	3	0	1	1	466
71	5	1	0	1	0	110.6
71	5	1	0	2	0	21.8
71	5	1	0	3	0	26.1
71	5	1	0	4	0	40.1
71	5	1	0	5	0	22.6
71	5	2	0	1	0	67.5
71	5	2	0	2	0	13.3
71	5	2	0	3	0	15.1
71	5	2	0	4	0	27.9
71	5	2	0	5	0	11.2
71	5	3	0	1	0	35.6
72	1	1	0	1	1	1164
72	1	1	0	2	1	248
72	1	1	0	3	1	252
72	1	1	0	4	1	367
72	1	1	0	5	1	297
72	1	2	0	1	1	699
72	1	3	0	1	1	390
72	2	1	0	1	0	80
72	2	1	0	2	0	19.1
72	2	1	0	3	0	14.2
