Cycle	state	hpi	year	month	date	type	pmax	pmin
1981M02	MO	50.65	1981	2	2/1/1981	State	135.32	108.02
1981M03	MO	50.65	1981	3	3/1/1981	State	135.32	108.02
1981M04	MO	50.67	1981	4	4/1/1981	State	135.32	108.02
1981M05	MO	50.64	1981	5	5/1/1981	State	135.32	108.02
1981M06	MO	50.49	1981	6	6/1/1981	State	135.32	108.02
1981M07	MO	50.26	1981	7	7/1/1981	State	135.32	108.02
1981M08	MO	49.95	1981	8	8/1/1981	State	135.32	108.02
1981M09	MO	49.55	1981	9	9/1/1981	State	135.32	108.02
1981M10	MO	49.16	1981	10	10/1/1981	State	135.32	108.02
1981M11	MO	48.93	1981	11	11/1/1981	State	135.32	108.02
1981M12	MO	48.91	1981	12	12/1/1981	State	135.32	108.02
1982M01	MO	49.07	1982	1	1/1/1982	State	135.32	108.02
1982M02	MO	49.3	1982	2	2/1/1982	State	135.32	108.02
1982M03	MO	49.52	1982	3	3/1/1982	State	135.32	108.02
1982M04	MO	49.73	1982	4	4/1/1982	State	135.32	108.02
1982M05	MO	49.95	1982	5	5/1/1982	State	135.32	108.02
1982M06	MO	50.18	1982	6	6/1/1982	State	135.32	108.02
1982M07	MO	50.4	1982	7	7/1/1982	State	135.32	108.02
1982M08	MO	50.56	1982	8	8/1/1982	State	135.32	108.02
1982M09	MO	50.57	1982	9	9/1/1982	State	135.32	108.02
1982M10	MO	50.54	1982	10	10/1/1982	State	135.32	108.02
1982M11	MO	50.6	1982	11	11/1/1982	State	135.32	108.02
1982M12	MO	50.75	1982	12	12/1/1982	State	135.32	108.02
1983M01	MO	50.93	1983	1	1/1/1983	State	135.32	108.02
1983M02	MO	51.15	1983	2	2/1/1983	State	135.32	108.02
1983M03	MO	51.41	1983	3	3/1/1983	State	135.32	108.02
1983M04	MO	51.77	1983	4	4/1/1983	State	135.32	108.02
1983M05	MO	52.2	1983	5	5/1/1983	State	135.32	108.02
1983M06	MO	52.72	1983	6	6/1/1983	State	135.32	108.02
1983M07	MO	53.3	1983	7	7/1/1983	State	135.32	108.02
1983M08	MO	53.82	1983	8	8/1/1983	State	135.32	108.02
1983M09	MO	54.08	1983	9	9/1/1983	State	135.32	108.02
1983M10	MO	54.07	1983	10	10/1/1983	State	135.32	108.02
1983M11	MO	53.96	1983	11	11/1/1983	State	135.32	108.02
1983M12	MO	53.79	1983	12	12/1/1983	State	135.32	108.02
1984M01	MO	53.63	1984	1	1/1/1984	State	135.32	108.02
1984M02	MO	53.62	1984	2	2/1/1984	State	135.32	108.02
1984M03	MO	53.84	1984	3	3/1/1984	State	135.32	108.02
1984M04	MO	54.28	1984	4	4/1/1984	State	135.32	108.02
1984M05	MO	54.81	1984	5	5/1/1984	State	135.32	108.02
1984M06	MO	55.29	1984	6	6/1/1984	State	135.32	108.02
1984M07	MO	55.64	1984	7	7/1/1984	State	135.32	108.02
1984M08	MO	55.95	1984	8	8/1/1984	State	135.32	108.02
1984M09	MO	56.13	1984	9	9/1/1984	State	135.32	108.02
1984M10	MO	56.08	1984	10	10/1/1984	State	135.32	108.02
1984M11	MO	55.98	1984	11	11/1/1984	State	135.32	108.02
1984M12	MO	55.98	1984	12	12/1/1984	State	135.32	108.02
1985M01	MO	56.14	1985	1	1/1/1985	State	135.32	108.02
1985M02	MO	56.5	1985	2	2/1/1985	State	135.32	108.02
1985M03	MO	56.96	1985	3	3/1/1985	State	135.32	108.02
1985M04	MO	57.38	1985	4	4/1/1985	State	135.32	108.02
1985M05	MO	57.81	1985	5	5/1/1985	State	135.32	108.02
1985M06	MO	58.26	1985	6	6/1/1985	State	135.32	108.02
1985M07	MO	58.71	1985	7	7/1/1985	State	135.32	108.02
1985M08	MO	59.08	1985	8	8/1/1985	State	135.32	108.02
1985M09	MO	59.23	1985	9	9/1/1985	State	135.32	108.02
1985M10	MO	59.28	1985	10	10/1/1985	State	135.32	108.02
1985M11	MO	59.32	1985	11	11/1/1985	State	135.32	108.02
1985M12	MO	59.34	1985	12	12/1/1985	State	135.32	108.02
1986M01	MO	59.31	1986	1	1/1/1986	State	135.32	108.02
1986M02	MO	59.27	1986	2	2/1/1986	State	135.32	108.02
1986M03	MO	59.48	1986	3	3/1/1986	State	135.32	108.02
1986M04	MO	59.96	1986	4	4/1/1986	State	135.32	108.02
1986M05	MO	60.48	1986	5	5/1/1986	State	135.32	108.02
1986M06	MO	61.02	1986	6	6/1/1986	State	135.32	108.02
1986M07	MO	61.55	1986	7	7/1/1986	State	135.32	108.02
1986M08	MO	61.74	1986	8	8/1/1986	State	135.32	108.02
1986M09	MO	61.69	1986	9	9/1/1986	State	135.32	108.02
1986M10	MO	61.78	1986	10	10/1/1986	State	135.32	108.02
1986M11	MO	61.96	1986	11	11/1/1986	State	135.32	108.02
1986M12	MO	62.15	1986	12	12/1/1986	State	135.32	108.02
1987M01	MO	62.45	1987	1	1/1/1987	State	135.32	108.02
1987M02	MO	62.9	1987	2	2/1/1987	State	135.32	108.02
1987M03	MO	63.39	1987	3	3/1/1987	State	135.32	108.02
1987M04	MO	63.84	1987	4	4/1/1987	State	135.32	108.02
1987M05	MO	64.21	1987	5	5/1/1987	State	135.32	108.02
1987M06	MO	64.43	1987	6	6/1/1987	State	135.32	108.02
1987M07	MO	64.49	1987	7	7/1/1987	State	135.32	108.02
1987M08	MO	64.52	1987	8	8/1/1987	State	135.32	108.02
1987M09	MO	64.51	1987	9	9/1/1987	State	135.32	108.02
1987M10	MO	64.65	1987	10	10/1/1987	State	135.32	108.02
1987M11	MO	64.87	1987	11	11/1/1987	State	135.32	108.02
1987M12	MO	64.95	1987	12	12/1/1987	State	135.32	108.02
1988M01	MO	64.89	1988	1	1/1/1988	State	135.32	108.02
1988M02	MO	64.91	1988	2	2/1/1988	State	135.32	108.02
1988M03	MO	65.13	1988	3	3/1/1988	State	135.32	108.02
1988M04	MO	65.51	1988	4	4/1/1988	State	135.32	108.02
1988M05	MO	65.88	1988	5	5/1/1988	State	135.32	108.02
1988M06	MO	66	1988	6	6/1/1988	State	135.32	108.02
1988M07	MO	66.09	1988	7	7/1/1988	State	135.32	108.02
1988M08	MO	66.23	1988	8	8/1/1988	State	135.32	108.02
1988M09	MO	66.24	1988	9	9/1/1988	State	135.32	108.02
1988M10	MO	66.16	1988	10	10/1/1988	State	135.32	108.02
1988M11	MO	66.02	1988	11	11/1/1988	State	135.32	108.02
1988M12	MO	65.85	1988	12	12/1/1988	State	135.32	108.02
1989M01	MO	65.76	1989	1	1/1/1989	State	135.32	108.02
1989M02	MO	65.89	1989	2	2/1/1989	State	135.32	108.02
1989M03	MO	66.23	1989	3	3/1/1989	State	135.32	108.02
1989M04	MO	66.59	1989	4	4/1/1989	State	135.32	108.02
1989M05	MO	66.86	1989	5	5/1/1989	State	135.32	108.02
1989M06	MO	67.01	1989	6	6/1/1989	State	135.32	108.02
1989M07	MO	67.1	1989	7	7/1/1989	State	135.32	108.02
1989M08	MO	67.38	1989	8	8/1/1989	State	135.32	108.02
1989M09	MO	67.8	1989	9	9/1/1989	State	135.32	108.02
1989M10	MO	67.92	1989	10	10/1/1989	State	135.32	108.02
1989M11	MO	67.8	1989	11	11/1/1989	State	135.32	108.02
1989M12	MO	67.78	1989	12	12/1/1989	State	135.32	108.02
1990M01	MO	67.77	1990	1	1/1/1990	State	135.32	108.02
1990M02	MO	67.67	1990	2	2/1/1990	State	135.32	108.02
1990M03	MO	67.71	1990	3	3/1/1990	State	135.32	108.02
1990M04	MO	67.87	1990	4	4/1/1990	State	135.32	108.02
1990M05	MO	67.99	1990	5	5/1/1990	State	135.32	108.02
1990M06	MO	67.98	1990	6	6/1/1990	State	135.32	108.02
1990M07	MO	67.93	1990	7	7/1/1990	State	135.32	108.02
1990M08	MO	67.92	1990	8	8/1/1990	State	135.32	108.02
1990M09	MO	67.81	1990	9	9/1/1990	State	135.32	108.02
1990M10	MO	67.56	1990	10	10/1/1990	State	135.32	108.02
1990M11	MO	67.41	1990	11	11/1/1990	State	135.32	108.02
1990M12	MO	67.53	1990	12	12/1/1990	State	135.32	108.02
1991M01	MO	67.76	1991	1	1/1/1991	State	135.32	108.02
1991M02	MO	67.91	1991	2	2/1/1991	State	135.32	108.02
1991M03	MO	68.05	1991	3	3/1/1991	State	135.32	108.02
1991M04	MO	68.21	1991	4	4/1/1991	State	135.32	108.02
1991M05	MO	68.32	1991	5	5/1/1991	State	135.32	108.02
1991M06	MO	68.32	1991	6	6/1/1991	State	135.32	108.02
1991M07	MO	68.33	1991	7	7/1/1991	State	135.32	108.02
1991M08	MO	68.47	1991	8	8/1/1991	State	135.32	108.02
1991M09	MO	68.58	1991	9	9/1/1991	State	135.32	108.02
1991M10	MO	68.74	1991	10	10/1/1991	State	135.32	108.02
1991M11	MO	68.96	1991	11	11/1/1991	State	135.32	108.02
1991M12	MO	69	1991	12	12/1/1991	State	135.32	108.02
1992M01	MO	68.87	1992	1	1/1/1992	State	135.32	108.02
1992M02	MO	68.91	1992	2	2/1/1992	State	135.32	108.02
1992M03	MO	69.17	1992	3	3/1/1992	State	135.32	108.02
1992M04	MO	69.48	1992	4	4/1/1992	State	135.32	108.02
1992M05	MO	69.67	1992	5	5/1/1992	State	135.32	108.02
1992M06	MO	69.76	1992	6	6/1/1992	State	135.32	108.02
1992M07	MO	69.94	1992	7	7/1/1992	State	135.32	108.02
1992M08	MO	70.22	1992	8	8/1/1992	State	135.32	108.02
1992M09	MO	70.41	1992	9	9/1/1992	State	135.32	108.02
1992M10	MO	70.53	1992	10	10/1/1992	State	135.32	108.02
1992M11	MO	70.67	1992	11	11/1/1992	State	135.32	108.02
1992M12	MO	70.83	1992	12	12/1/1992	State	135.32	108.02
1993M01	MO	70.88	1993	1	1/1/1993	State	135.32	108.02
1993M02	MO	70.68	1993	2	2/1/1993	State	135.32	108.02
1993M03	MO	70.66	1993	3	3/1/1993	State	135.32	108.02
1993M04	MO	71.11	1993	4	4/1/1993	State	135.32	108.02
1993M05	MO	71.77	1993	5	5/1/1993	State	135.32	108.02
1993M06	MO	72.4	1993	6	6/1/1993	State	135.32	108.02
1993M07	MO	72.85	1993	7	7/1/1993	State	135.32	108.02
1993M08	MO	73.03	1993	8	8/1/1993	State	135.32	108.02
1993M09	MO	73.13	1993	9	9/1/1993	State	135.32	108.02
1993M10	MO	73.25	1993	10	10/1/1993	State	135.32	108.02
1993M11	MO	73.35	1993	11	11/1/1993	State	135.32	108.02
1993M12	MO	73.49	1993	12	12/1/1993	State	135.32	108.02
1994M01	MO	73.69	1994	1	1/1/1994	State	135.32	108.02
1994M02	MO	73.94	1994	2	2/1/1994	State	135.32	108.02
1994M03	MO	74.33	1994	3	3/1/1994	State	135.32	108.02
1994M04	MO	74.83	1994	4	4/1/1994	State	135.32	108.02
1994M05	MO	75.36	1994	5	5/1/1994	State	135.32	108.02
1994M06	MO	75.97	1994	6	6/1/1994	State	135.32	108.02
1994M07	MO	76.45	1994	7	7/1/1994	State	135.32	108.02
1994M08	MO	76.48	1994	8	8/1/1994	State	135.32	108.02
1994M09	MO	76.25	1994	9	9/1/1994	State	135.32	108.02
1994M10	MO	76.27	1994	10	10/1/1994	State	135.32	108.02
1994M11	MO	76.4	1994	11	11/1/1994	State	135.32	108.02
1994M12	MO	76.47	1994	12	12/1/1994	State	135.32	108.02
1995M01	MO	76.76	1995	1	1/1/1995	State	135.32	108.02
1995M02	MO	77.17	1995	2	2/1/1995	State	135.32	108.02
1995M03	MO	77.51	1995	3	3/1/1995	State	135.32	108.02
1995M04	MO	77.87	1995	4	4/1/1995	State	135.32	108.02
1995M05	MO	78.25	1995	5	5/1/1995	State	135.32	108.02
1995M06	MO	78.62	1995	6	6/1/1995	State	135.32	108.02
1995M07	MO	79.15	1995	7	7/1/1995	State	135.32	108.02
1995M08	MO	79.62	1995	8	8/1/1995	State	135.32	108.02
1995M09	MO	79.69	1995	9	9/1/1995	State	135.32	108.02
1995M10	MO	79.52	1995	10	10/1/1995	State	135.32	108.02
1995M11	MO	79.4	1995	11	11/1/1995	State	135.32	108.02
1995M12	MO	79.33	1995	12	12/1/1995	State	135.32	108.02
1996M01	MO	79.28	1996	1	1/1/1996	State	135.32	108.02
1996M02	MO	79.48	1996	2	2/1/1996	State	135.32	108.02
1996M03	MO	80.14	1996	3	3/1/1996	State	135.32	108.02
1996M04	MO	80.98	1996	4	4/1/1996	State	135.32	108.02
1996M05	MO	81.63	1996	5	5/1/1996	State	135.32	108.02
1996M06	MO	82.02	1996	6	6/1/1996	State	135.32	108.02
1996M07	MO	82.27	1996	7	7/1/1996	State	135.32	108.02
1996M08	MO	82.42	1996	8	8/1/1996	State	135.32	108.02
1996M09	MO	82.49	1996	9	9/1/1996	State	135.32	108.02
1996M10	MO	82.58	1996	10	10/1/1996	State	135.32	108.02
1996M11	MO	82.72	1996	11	11/1/1996	State	135.32	108.02
1996M12	MO	82.84	1996	12	12/1/1996	State	135.32	108.02
1997M01	MO	83.01	1997	1	1/1/1997	State	135.32	108.02
1997M02	MO	83.25	1997	2	2/1/1997	State	135.32	108.02
1997M03	MO	83.58	1997	3	3/1/1997	State	135.32	108.02
1997M04	MO	84.03	1997	4	4/1/1997	State	135.32	108.02
1997M05	MO	84.51	1997	5	5/1/1997	State	135.32	108.02
1997M06	MO	84.97	1997	6	6/1/1997	State	135.32	108.02
1997M07	MO	85.31	1997	7	7/1/1997	State	135.32	108.02
1997M08	MO	85.31	1997	8	8/1/1997	State	135.32	108.02
1997M09	MO	85.15	1997	9	9/1/1997	State	135.32	108.02
1997M10	MO	85.13	1997	10	10/1/1997	State	135.32	108.02
1997M11	MO	85.2	1997	11	11/1/1997	State	135.32	108.02
1997M12	MO	85.23	1997	12	12/1/1997	State	135.32	108.02
1998M01	MO	85.14	1998	1	1/1/1998	State	135.32	108.02
1998M02	MO	85.02	1998	2	2/1/1998	State	135.32	108.02
1998M03	MO	85.22	1998	3	3/1/1998	State	135.32	108.02
1998M04	MO	85.96	1998	4	4/1/1998	State	135.32	108.02
1998M05	MO	87.23	1998	5	5/1/1998	State	135.32	108.02
1998M06	MO	88.46	1998	6	6/1/1998	State	135.32	108.02
1998M07	MO	89.09	1998	7	7/1/1998	State	135.32	108.02
1998M08	MO	89.46	1998	8	8/1/1998	State	135.32	108.02
1998M09	MO	89.74	1998	9	9/1/1998	State	135.32	108.02
1998M10	MO	89.84	1998	10	10/1/1998	State	135.32	108.02
1998M11	MO	89.85	1998	11	11/1/1998	State	135.32	108.02
1998M12	MO	90.05	1998	12	12/1/1998	State	135.32	108.02
1999M01	MO	90.44	1999	1	1/1/1999	State	135.32	108.02
1999M02	MO	90.84	1999	2	2/1/1999	State	135.32	108.02
1999M03	MO	91.2	1999	3	3/1/1999	State	135.32	108.02
1999M04	MO	91.63	1999	4	4/1/1999	State	135.32	108.02
1999M05	MO	92.36	1999	5	5/1/1999	State	135.32	108.02
1999M06	MO	93.34	1999	6	6/1/1999	State	135.32	108.02
1999M07	MO	94.02	1999	7	7/1/1999	State	135.32	108.02
1999M08	MO	94.19	1999	8	8/1/1999	State	135.32	108.02
1999M09	MO	94.18	1999	9	9/1/1999	State	135.32	108.02
1999M10	MO	94.24	1999	10	10/1/1999	State	135.32	108.02
1999M11	MO	94.54	1999	11	11/1/1999	State	135.32	108.02
1999M12	MO	94.93	1999	12	12/1/1999	State	135.32	108.02
2000M01	MO	95.23	2000	1	1/1/2000	State	135.32	108.02
2000M02	MO	95.69	2000	2	2/1/2000	State	135.32	108.02
2000M03	MO	96.56	2000	3	3/1/2000	State	135.32	108.02
2000M04	MO	97.59	2000	4	4/1/2000	State	135.32	108.02
2000M05	MO	98.41	2000	5	5/1/2000	State	135.32	108.02
2000M06	MO	99.05	2000	6	6/1/2000	State	135.32	108.02
2000M07	MO	99.62	2000	7	7/1/2000	State	135.32	108.02
2000M08	MO	99.89	2000	8	8/1/2000	State	135.32	108.02
2000M09	MO	99.9	2000	9	9/1/2000	State	135.32	108.02
2000M10	MO	99.9	2000	10	10/1/2000	State	135.32	108.02
2000M11	MO	99.96	2000	11	11/1/2000	State	135.32	108.02
2000M12	MO	100	2000	12	12/1/2000	State	135.32	108.02
2001M01	MO	100.08	2001	1	1/1/2001	State	135.32	108.02
2001M02	MO	100.59	2001	2	2/1/2001	State	135.32	108.02
2001M03	MO	101.45	2001	3	3/1/2001	State	135.32	108.02
2001M04	MO	102.34	2001	4	4/1/2001	State	135.32	108.02
2001M05	MO	103.33	2001	5	5/1/2001	State	135.32	108.02
2001M06	MO	104.1	2001	6	6/1/2001	State	135.32	108.02
2001M07	MO	104.44	2001	7	7/1/2001	State	135.32	108.02
2001M08	MO	104.69	2001	8	8/1/2001	State	135.32	108.02
2001M09	MO	105.13	2001	9	9/1/2001	State	135.32	108.02
2001M10	MO	105.56	2001	10	10/1/2001	State	135.32	108.02
2001M11	MO	105.62	2001	11	11/1/2001	State	135.32	108.02
2001M12	MO	105.58	2001	12	12/1/2001	State	135.32	108.02
2002M01	MO	105.78	2002	1	1/1/2002	State	135.32	108.02
2002M02	MO	106.3	2002	2	2/1/2002	State	135.32	108.02
2002M03	MO	107.01	2002	3	3/1/2002	State	135.32	108.02
2002M04	MO	107.75	2002	4	4/1/2002	State	135.32	108.02
2002M05	MO	108.57	2002	5	5/1/2002	State	135.32	108.02
2002M06	MO	109.45	2002	6	6/1/2002	State	135.32	108.02
2002M07	MO	110.25	2002	7	7/1/2002	State	135.32	108.02
2002M08	MO	110.75	2002	8	8/1/2002	State	135.32	108.02
2002M09	MO	111.04	2002	9	9/1/2002	State	135.32	108.02
2002M10	MO	111.3	2002	10	10/1/2002	State	135.32	108.02
2002M11	MO	111.54	2002	11	11/1/2002	State	135.32	108.02
2002M12	MO	111.75	2002	12	12/1/2002	State	135.32	108.02
2003M01	MO	112	2003	1	1/1/2003	State	135.32	108.02
2003M02	MO	112.47	2003	2	2/1/2003	State	135.32	108.02
2003M03	MO	113.24	2003	3	3/1/2003	State	135.32	108.02
2003M04	MO	114.03	2003	4	4/1/2003	State	135.32	108.02
2003M05	MO	114.93	2003	5	5/1/2003	State	135.32	108.02
2003M06	MO	115.91	2003	6	6/1/2003	State	135.32	108.02
2003M07	MO	116.75	2003	7	7/1/2003	State	135.32	108.02
2003M08	MO	117.57	2003	8	8/1/2003	State	135.32	108.02
2003M09	MO	118.1	2003	9	9/1/2003	State	135.32	108.02
2003M10	MO	118.07	2003	10	10/1/2003	State	135.32	108.02
2003M11	MO	117.84	2003	11	11/1/2003	State	135.32	108.02
2003M12	MO	117.71	2003	12	12/1/2003	State	135.32	108.02
2004M01	MO	117.97	2004	1	1/1/2004	State	135.32	108.02
2004M02	MO	118.74	2004	2	2/1/2004	State	135.32	108.02
2004M03	MO	119.69	2004	3	3/1/2004	State	135.32	108.02
2004M04	MO	120.73	2004	4	4/1/2004	State	135.32	108.02
2004M05	MO	121.9	2004	5	5/1/2004	State	135.32	108.02
2004M06	MO	122.91	2004	6	6/1/2004	State	135.32	108.02
2004M07	MO	123.46	2004	7	7/1/2004	State	135.32	108.02
2004M08	MO	123.62	2004	8	8/1/2004	State	135.32	108.02
2004M09	MO	123.48	2004	9	9/1/2004	State	135.32	108.02
2004M10	MO	123.48	2004	10	10/1/2004	State	135.32	108.02
2004M11	MO	123.73	2004	11	11/1/2004	State	135.32	108.02
2004M12	MO	123.75	2004	12	12/1/2004	State	135.32	108.02
2005M01	MO	123.82	2005	1	1/1/2005	State	135.32	108.02
2005M02	MO	124.45	2005	2	2/1/2005	State	135.32	108.02
2005M03	MO	125.54	2005	3	3/1/2005	State	135.32	108.02
2005M04	MO	126.76	2005	4	4/1/2005	State	135.32	108.02
2005M05	MO	127.94	2005	5	5/1/2005	State	135.32	108.02
2005M06	MO	129	2005	6	6/1/2005	State	135.32	108.02
2005M07	MO	129.81	2005	7	7/1/2005	State	135.32	108.02
2005M08	MO	130.29	2005	8	8/1/2005	State	135.32	108.02
2005M09	MO	130.47	2005	9	9/1/2005	State	135.32	108.02
2005M10	MO	130.44	2005	10	10/1/2005	State	135.32	108.02
2005M11	MO	130.29	2005	11	11/1/2005	State	135.32	108.02
2005M12	MO	130.28	2005	12	12/1/2005	State	135.32	108.02
2006M01	MO	130.49	2006	1	1/1/2006	State	135.32	108.02
2006M02	MO	130.95	2006	2	2/1/2006	State	135.32	108.02
2006M03	MO	131.76	2006	3	3/1/2006	State	135.32	108.02
2006M04	MO	132.75	2006	4	4/1/2006	State	135.32	108.02
2006M05	MO	133.85	2006	5	5/1/2006	State	135.32	108.02
2006M06	MO	134.83	2006	6	6/1/2006	State	135.32	108.02
2006M07	MO	135.32	2006	7	7/1/2006	State	135.32	108.02
2006M08	MO	135.16	2006	8	8/1/2006	State	135.32	108.02
2006M09	MO	134.39	2006	9	9/1/2006	State	135.32	108.02
2006M10	MO	133.43	2006	10	10/1/2006	State	135.32	108.02
2006M11	MO	132.56	2006	11	11/1/2006	State	135.32	108.02
2006M12	MO	131.77	2006	12	12/1/2006	State	135.32	108.02
2007M01	MO	131.5	2007	1	1/1/2007	State	135.32	108.02
2007M02	MO	132.05	2007	2	2/1/2007	State	135.32	108.02
2007M03	MO	133.03	2007	3	3/1/2007	State	135.32	108.02
2007M04	MO	134.02	2007	4	4/1/2007	State	135.32	108.02
2007M05	MO	134.67	2007	5	5/1/2007	State	135.32	108.02
2007M06	MO	134.97	2007	6	6/1/2007	State	135.32	108.02
2007M07	MO	135.09	2007	7	7/1/2007	State	135.32	108.02
2007M08	MO	134.65	2007	8	8/1/2007	State	135.32	108.02
2007M09	MO	133.47	2007	9	9/1/2007	State	135.32	108.02
2007M10	MO	131.96	2007	10	10/1/2007	State	135.32	108.02
2007M11	MO	130.25	2007	11	11/1/2007	State	135.32	108.02
2007M12	MO	128.25	2007	12	12/1/2007	State	135.32	108.02
2008M01	MO	126.54	2008	1	1/1/2008	State	135.32	108.02
2008M02	MO	125.92	2008	2	2/1/2008	State	135.32	108.02
2008M03	MO	126.25	2008	3	3/1/2008	State	135.32	108.02
2008M04	MO	127.14	2008	4	4/1/2008	State	135.32	108.02
2008M05	MO	128.32	2008	5	5/1/2008	State	135.32	108.02
2008M06	MO	129.12	2008	6	6/1/2008	State	135.32	108.02
2008M07	MO	129.09	2008	7	7/1/2008	State	135.32	108.02
2008M08	MO	128.16	2008	8	8/1/2008	State	135.32	108.02
2008M09	MO	126.56	2008	9	9/1/2008	State	135.32	108.02
2008M10	MO	124.75	2008	10	10/1/2008	State	135.32	108.02
2008M11	MO	122.85	2008	11	11/1/2008	State	135.32	108.02
2008M12	MO	120.97	2008	12	12/1/2008	State	135.32	108.02
2009M01	MO	119.6	2009	1	1/1/2009	State	135.32	108.02
2009M02	MO	119.19	2009	2	2/1/2009	State	135.32	108.02
2009M03	MO	119.52	2009	3	3/1/2009	State	135.32	108.02
2009M04	MO	120.36	2009	4	4/1/2009	State	135.32	108.02
2009M05	MO	121.69	2009	5	5/1/2009	State	135.32	108.02
2009M06	MO	122.76	2009	6	6/1/2009	State	135.32	108.02
2009M07	MO	122.93	2009	7	7/1/2009	State	135.32	108.02
2009M08	MO	122.44	2009	8	8/1/2009	State	135.32	108.02
2009M09	MO	121.69	2009	9	9/1/2009	State	135.32	108.02
2009M10	MO	121.02	2009	10	10/1/2009	State	135.32	108.02
2009M11	MO	120.31	2009	11	11/1/2009	State	135.32	108.02
2009M12	MO	119.16	2009	12	12/1/2009	State	135.32	108.02
2010M01	MO	117.95	2010	1	1/1/2010	State	135.32	108.02
2010M02	MO	117.61	2010	2	2/1/2010	State	135.32	108.02
2010M03	MO	118.57	2010	3	3/1/2010	State	135.32	108.02
2010M04	MO	120.15	2010	4	4/1/2010	State	135.32	108.02
2010M05	MO	121.19	2010	5	5/1/2010	State	135.32	108.02
2010M06	MO	120.95	2010	6	6/1/2010	State	135.32	108.02
2010M07	MO	119.65	2010	7	7/1/2010	State	135.32	108.02
2010M08	MO	117.85	2010	8	8/1/2010	State	135.32	108.02
2010M09	MO	115.68	2010	9	9/1/2010	State	135.32	108.02
2010M10	MO	113.38	2010	10	10/1/2010	State	135.32	108.02
2010M11	MO	111.5	2010	11	11/1/2010	State	135.32	108.02
2010M12	MO	110.24	2010	12	12/1/2010	State	135.32	108.02
2011M01	MO	109.55	2011	1	1/1/2011	State	135.32	108.02
2011M02	MO	109.62	2011	2	2/1/2011	State	135.32	108.02
2011M03	MO	110.45	2011	3	3/1/2011	State	135.32	108.02
2011M04	MO	111.57	2011	4	4/1/2011	State	135.32	108.02
2011M05	MO	112.46	2011	5	5/1/2011	State	135.32	108.02
2011M06	MO	113.07	2011	6	6/1/2011	State	135.32	108.02
2011M07	MO	113.39	2011	7	7/1/2011	State	135.32	108.02
2011M08	MO	112.79	2011	8	8/1/2011	State	135.32	108.02
2011M09	MO	111.48	2011	9	9/1/2011	State	135.32	108.02
2011M10	MO	110.35	2011	10	10/1/2011	State	135.32	108.02
2011M11	MO	109.55	2011	11	11/1/2011	State	135.32	108.02
2011M12	MO	108.68	2011	12	12/1/2011	State	135.32	108.02
2012M01	MO	108.02	2012	1	1/1/2012	State	135.32	108.02
2012M02	MO	108.15	2012	2	2/1/2012	State	135.32	108.02
2012M03	MO	109.05	2012	3	3/1/2012	State	135.32	108.02
2012M04	MO	110.56	2012	4	4/1/2012	State	135.32	108.02
2012M05	MO	112.17	2012	5	5/1/2012	State	135.32	108.02
2012M06	MO	113.22	2012	6	6/1/2012	State	135.32	108.02
2012M07	MO	113.51	2012	7	7/1/2012	State	135.32	108.02
2012M08	MO	113.35	2012	8	8/1/2012	State	135.32	108.02
2012M09	MO	113.13	2012	9	9/1/2012	State	135.32	108.02
2012M10	MO	112.82	2012	10	10/1/2012	State	135.32	108.02
2012M11	MO	112.27	2012	11	11/1/2012	State	135.32	108.02
2012M12	MO	111.58	2012	12	12/1/2012	State	135.32	108.02
2013M01	MO	111.23	2013	1	1/1/2013	State	135.32	108.02
2013M02	MO	111.73	2013	2	2/1/2013	State	135.32	108.02
2013M03	MO	112.96	2013	3	3/1/2013	State	135.32	108.02
2013M04	MO	114.72	2013	4	4/1/2013	State	135.32	108.02
2013M05	MO	116.88	2013	5	5/1/2013	State	135.32	108.02
2013M06	MO	119.03	2013	6	6/1/2013	State	135.32	108.02
2013M07	MO	120.24	2013	7	7/1/2013	State	135.32	108.02
2013M08	MO	120.24	2013	8	8/1/2013	State	135.32	108.02
2013M09	MO	119.74	2013	9	9/1/2013	State	135.32	108.02
2013M10	MO	119.04	2013	10	10/1/2013	State	135.32	108.02
2013M11	MO	118.38	2013	11	11/1/2013	State	135.32	108.02
2013M12	MO	117.78	2013	12	12/1/2013	State	135.32	108.02
2014M01	MO	117.36	2014	1	1/1/2014	State	135.32	108.02
2014M02	MO	117.8	2014	2	2/1/2014	State	135.32	108.02
2014M03	MO	119.02	2014	3	3/1/2014	State	135.32	108.02
2014M04	MO	120.38	2014	4	4/1/2014	State	135.32	108.02
2014M05	MO	121.66	2014	5	5/1/2014	State	135.32	108.02
2014M06	MO	122.8	2014	6	6/1/2014	State	135.32	108.02
2014M07	MO	123.53	2014	7	7/1/2014	State	135.32	108.02
2014M08	MO	123.6	2014	8	8/1/2014	State	135.32	108.02
2014M09	MO	123.34	2014	9	9/1/2014	State	135.32	108.02
2014M10	MO	123	2014	10	10/1/2014	State	135.32	108.02
2014M11	MO	122.39	2014	11	11/1/2014	State	135.32	108.02
2014M12	MO	121.55	2014	12	12/1/2014	State	135.32	108.02
2015M01	MO	121.08	2015	1	1/1/2015	State	135.32	108.02
2015M02	MO	121.7	2015	2	2/1/2015	State	135.32	108.02
2015M03	MO	123.66	2015	3	3/1/2015	State	135.32	108.02
2015M04	MO	126.06	2015	4	4/1/2015	State	135.32	108.02
