"state","geo","date","hpi","year","month","type","hpa12","lat","long","metro.pop","fips","statename","division","region"
"AK","AK","10/1/1992",75.38328872,1992,10,"State",0.0324854265527152,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1992",75.28933662,1992,11,"State",0.0338894787909654,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1992",75.2728148,1992,12,"State",0.0332358572816713,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1993",75.33970218,1993,1,"State",0.0295578639679106,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1993",75.44244599,1993,2,"State",0.0233586014798104,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1993",75.58487405,1993,3,"State",0.0166563670737965,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1993",75.87109162,1993,4,"State",0.0131656711843786,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1993",76.36438479,1993,5,"State",0.0152912934040383,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1993",77.04473042,1993,6,"State",0.0216416784116829,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1993",77.78617998,1993,7,"State",0.0291959132635151,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1993",78.38975675,1993,8,"State",0.0364288232308623,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1993",78.72600317,1993,9,"State",0.0423134677903609,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1993",78.83500102,1993,10,"State",0.0457888261259187,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1993",78.84396424,1993,11,"State",0.0472128960033331,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1993",78.89608722,1993,12,"State",0.0481352056466473,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1994",79.13901356,1994,1,"State",0.0504290735172108,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1994",79.68460983,1994,2,"State",0.0562304652816044,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1994",80.43211424,1994,3,"State",0.0641297647303549,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1994",81.13263668,1994,4,"State",0.0693484823752428,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1994",81.672198,1994,5,"State",0.0695063965302194,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1994",82.14732046,1994,6,"State",0.066228929768251,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1994",82.50343319,1994,7,"State",0.060643847161705,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1994",82.47300114,1994,8,"State",0.0520890044731512,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1994",82.16070909,1994,9,"State",0.0436286078512476,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1994",81.89907433,1994,10,"State",0.0388669153339982,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1994",81.89930085,1994,11,"State",0.0387516868215758,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1994",82.19568923,1994,12,"State",0.0418221248513775,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1995",82.66476481,1995,1,"State",0.044551367162631,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1995",83.16476898,1995,2,"State",0.0436741694214806,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1995",83.64360046,1995,3,"State",0.0399279100188428,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1995",84.1296576,1995,4,"State",0.0369397697725604,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1995",84.54668304,1995,5,"State",0.0351953921945385,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1995",84.84645392,1995,6,"State",0.0328572307031523,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1995",85.05306689,1995,7,"State",0.0309033648833541,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1995",85.11440452,1995,8,"State",0.0320274919487427,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1995",85.02157558,1995,9,"State",0.0348203724345437,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1995",84.87350447,1995,10,"State",0.036318238812016,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1995",84.81926643,1995,11,"State",0.0356531197421082,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1995",84.93319931,1995,12,"State",0.0333047889207414,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1996",85.19337153,1996,1,"State",0.0305886882496049,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1996",85.60059281,1996,2,"State",0.029289131201528,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1996",86.16808978,1996,3,"State",0.0301814999129224,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1996",86.82841641,1996,4,"State",0.0320785664293493,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1996",87.47478254,1996,5,"State",0.0346329317096294,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1996",88.00721251,1996,6,"State",0.0372526893461007,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1996",88.31783432,1996,7,"State",0.0383850641649686,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1996",88.37955999,1996,8,"State",0.0383619610383665,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1996",88.2855305,1996,9,"State",0.0383897251695695,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1996",88.20782817,1996,10,"State",0.0392858020983282,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1996",88.208489,1996,11,"State",0.0399581688530291,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1996",88.27441985,1996,12,"State",0.0393393933955648,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1997",88.48258532,1997,1,"State",0.0386087993810849,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1997",88.87864695,1997,2,"State",0.0382947597953676,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1997",89.40358312,1997,3,"State",0.0375486255789201,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1997",89.92245435,1997,4,"State",0.035633932621667,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1997",90.3251759,1997,5,"State",0.0325853151872264,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1997",90.53411373,1997,6,"State",0.0287124333100865,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1997",90.61571066,1997,7,"State",0.0260182595926679,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1997",90.75570373,1997,8,"State",0.0268856706264304,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1997",91.02496334,1997,9,"State",0.0310292391571461,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1997",91.31099535,1997,10,"State",0.0351801789521375,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1997",91.44409331,1997,11,"State",0.0366813256488272,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1997",91.40704859,1997,12,"State",0.035487389725394,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1998",91.35832531,1998,1,"State",0.0325006325210753,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1998",91.52931286,1998,2,"State",0.0298234277969058,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1998",92.01137268,1998,3,"State",0.0291687365203221,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1998",92.74097026,1998,4,"State",0.0313438498801384,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1998",93.52801042,1998,5,"State",0.0354589347663812,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1998",94.10601225,1998,6,"State",0.0394536199984514,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1998",94.33993612,1998,7,"State",0.0410991144126618,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1998",94.28367581,1998,8,"State",0.0388732821740416,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1998",94.07873819,1998,9,"State",0.0335487622070598,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1998",93.8592529,1998,10,"State",0.0279074556161871,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1998",93.68056213,1998,11,"State",0.0244572256014204,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1998",93.51360195,1998,12,"State",0.0230458525080357,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/1999",93.46451048,1999,1,"State",0.0230541131621362,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/1999",93.7013975,1999,2,"State",0.0237310274941356,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/1999",94.32000758,1999,3,"State",0.0250907559876217,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/1999",95.19816404,1999,4,"State",0.0264952347717653,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/1999",95.92943987,1999,5,"State",0.0256760454885767,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/1999",96.37960121,1999,6,"State",0.0241598693392726,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/1999",96.73751681,1999,7,"State",0.0254142708656309,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/1999",97.01334585,1999,8,"State",0.028951671819635,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/1999",97.04713521,1999,9,"State",0.0315522622551023,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/1999",96.83632766,1999,10,"State",0.0317185004995921,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/1999",96.5824941,1999,11,"State",0.0309768846815097,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/1999",96.44613551,1999,12,"State",0.0313594332679858,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2000",96.39800596,2000,1,"State",0.0313861963748019,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2000",96.47148383,2000,2,"State",0.0295629137228182,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2000",96.81341722,2000,3,"State",0.0264356386727933,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2000",97.37840078,2000,4,"State",0.0229020881020765,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2000",98.02381074,2000,5,"State",0.0218324100801404,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2000",98.59782627,2000,6,"State",0.0230155036143669,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2000",98.96942475,2000,7,"State",0.0230717927604409,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2000",99.19233966,2000,8,"State",0.0224607634228915,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2000",99.37282054,2000,9,"State",0.0239644923569096,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2000",99.54980862,2000,10,"State",0.0280213121002197,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2000",99.74110252,2000,11,"State",0.0327037363181946,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2000",100,2000,12,"State",0.0368481792578566,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2001",100.3630641,2001,1,"State",0.0411321593274998,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2001",100.8154259,2001,2,"State",0.0450282497743562,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2001",101.4279348,2001,3,"State",0.0476640295581543,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2001",102.2182954,2001,4,"State",0.0497019316525276,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2001",103.1095069,2001,5,"State",0.0518822531138825,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2001",104.0378675,2001,6,"State",0.0551740483111971,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2001",104.9332874,2001,7,"State",0.0602596475130062,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2001",105.6663563,2001,8,"State",0.0652673045337058,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2001",106.090218,2001,9,"State",0.067597934963475,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2001",106.1132565,2001,10,"State",0.0659312958104612,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2001",105.9911709,2001,11,"State",0.0626629165117434,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2001",106.1113634,2001,12,"State",0.061113634,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2002",106.5123839,2002,1,"State",0.0612707459177704,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2002",107.134195,2002,2,"State",0.0626766096913352,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2002",108.0318019,2002,3,"State",0.0651089575374062,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2002",109.168688,2002,4,"State",0.0679955831077184,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2002",110.2618889,2002,5,"State",0.0693668529220752,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2002",111.0701587,2002,6,"State",0.067593573080494,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2002",111.6154562,2002,7,"State",0.0636801625639338,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2002",111.9001717,2002,8,"State",0.0589952717050393,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2002",111.9784618,2002,9,"State",0.0555022311293583,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2002",112.057847,2002,10,"State",0.0560211861936402,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2002",112.3191605,2002,11,"State",0.0597029879589714,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2002",112.8285826,2002,12,"State",0.0633034859299528,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2003",113.4939898,2003,1,"State",0.0655473630799093,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2003",114.3193051,2003,2,"State",0.0670664496989033,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2003",115.2524265,2003,3,"State",0.0668379539451152,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2003",116.2283815,2003,4,"State",0.0646677507015565,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2003",117.3647863,2003,5,"State",0.0644184266282781,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2003",118.5647197,2003,6,"State",0.0674759187140697,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2003",119.7099035,2003,7,"State",0.0725208459077193,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2003",120.6737789,2003,8,"State",0.0784056634293797,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2003",121.1476706,2003,9,"State",0.0818836823850708,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2003",121.2145377,2003,10,"State",0.0817139624322785,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2003",121.3430444,2003,11,"State",0.0803414471745452,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2003",121.7669424,2003,12,"State",0.0792207044884032,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2004",122.439362,2004,1,"State",0.0788180256572495,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2004",123.2743718,2004,2,"State",0.0783338097810045,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2004",124.3188206,2004,3,"State",0.0786655376839289,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2004",125.7484118,2004,4,"State",0.0819079658267461,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2004",127.5184004,2004,5,"State",0.0865132926161174,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2004",129.3110907,2004,6,"State",0.0906371729059972,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2004",130.834849,2004,7,"State",0.0929325408736963,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2004",131.8660557,2004,8,"State",0.0927482084511071,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2004",132.3444517,2004,9,"State",0.0924225867864108,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2004",132.6510499,2004,10,"State",0.0943493446991055,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2004",133.1957031,2004,11,"State",0.097678929670896,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2004",133.9782602,2004,12,"State",0.100284342854617,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2005",134.9382312,2005,1,"State",0.102082116370387,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2005",136.1440662,2005,2,"State",0.104398783072931,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2005",137.6750802,2005,3,"State",0.107435539812385,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","4/1/2005",139.3906891,2005,4,"State",0.108488664824632,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","5/1/2005",141.1309664,2005,5,"State",0.106749817730618,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","6/1/2005",143.0743512,2005,6,"State",0.106435267272864,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","7/1/2005",145.1997226,2005,7,"State",0.109793940297971,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","8/1/2005",147.0073478,2005,8,"State",0.114823272900852,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","9/1/2005",148.1782171,2005,9,"State",0.119640568203737,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","10/1/2005",148.7773756,2005,10,"State",0.121569529318893,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","11/1/2005",148.9357711,2005,11,"State",0.118172490806124,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","12/1/2005",149.0855687,2005,12,"State",0.112759401991399,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","1/1/2006",149.6803554,2006,1,"State",0.109250907388506,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","2/1/2006",150.7160988,2006,2,"State",0.10703391639995,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
"AK","AK","3/1/2006",152.1096605,2006,3,"State",0.104845265236315,NA,NA,NA,2,"Alaska","Pacific Division","West Region"
